claim_id,split,claim_status,variation,file_path
504,train,Valid,1,output\tm_dataset\train\Valid_Claim\504_v1.jpg
504,train,Valid,2,output\tm_dataset\train\Valid_Claim\504_v2.jpg
507,train,Manual Review,1,output\tm_dataset\train\Manual_Review\507_v1.jpg
507,train,Manual Review,2,output\tm_dataset\train\Manual_Review\507_v2.jpg
509,train,Valid,1,output\tm_dataset\train\Valid_Claim\509_v1.jpg
509,train,Valid,2,output\tm_dataset\train\Valid_Claim\509_v2.jpg
510,train,Manual Review,1,output\tm_dataset\train\Manual_Review\510_v1.jpg
510,train,Manual Review,2,output\tm_dataset\train\Manual_Review\510_v2.jpg
511,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\511_v1.jpg
511,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\511_v2.jpg
512,train,Valid,1,output\tm_dataset\train\Valid_Claim\512_v1.jpg
512,train,Valid,2,output\tm_dataset\train\Valid_Claim\512_v2.jpg
514,train,Manual Review,1,output\tm_dataset\train\Manual_Review\514_v1.jpg
514,train,Manual Review,2,output\tm_dataset\train\Manual_Review\514_v2.jpg
516,train,Manual Review,1,output\tm_dataset\train\Manual_Review\516_v1.jpg
516,train,Manual Review,2,output\tm_dataset\train\Manual_Review\516_v2.jpg
517,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\517_v1.jpg
517,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\517_v2.jpg
518,train,Valid,1,output\tm_dataset\train\Valid_Claim\518_v1.jpg
518,train,Valid,2,output\tm_dataset\train\Valid_Claim\518_v2.jpg
519,train,Valid,1,output\tm_dataset\train\Valid_Claim\519_v1.jpg
519,train,Valid,2,output\tm_dataset\train\Valid_Claim\519_v2.jpg
521,train,Manual Review,1,output\tm_dataset\train\Manual_Review\521_v1.jpg
521,train,Manual Review,2,output\tm_dataset\train\Manual_Review\521_v2.jpg
522,train,Manual Review,1,output\tm_dataset\train\Manual_Review\522_v1.jpg
522,train,Manual Review,2,output\tm_dataset\train\Manual_Review\522_v2.jpg
523,train,Manual Review,1,output\tm_dataset\train\Manual_Review\523_v1.jpg
523,train,Manual Review,2,output\tm_dataset\train\Manual_Review\523_v2.jpg
525,train,Manual Review,1,output\tm_dataset\train\Manual_Review\525_v1.jpg
525,train,Manual Review,2,output\tm_dataset\train\Manual_Review\525_v2.jpg
526,train,Valid,1,output\tm_dataset\train\Valid_Claim\526_v1.jpg
526,train,Valid,2,output\tm_dataset\train\Valid_Claim\526_v2.jpg
527,train,Manual Review,1,output\tm_dataset\train\Manual_Review\527_v1.jpg
527,train,Manual Review,2,output\tm_dataset\train\Manual_Review\527_v2.jpg
532,train,Valid,1,output\tm_dataset\train\Valid_Claim\532_v1.jpg
532,train,Valid,2,output\tm_dataset\train\Valid_Claim\532_v2.jpg
533,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\533_v1.jpg
533,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\533_v2.jpg
534,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\534_v1.jpg
534,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\534_v2.jpg
536,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\536_v1.jpg
536,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\536_v2.jpg
537,train,Manual Review,1,output\tm_dataset\train\Manual_Review\537_v1.jpg
537,train,Manual Review,2,output\tm_dataset\train\Manual_Review\537_v2.jpg
539,train,Manual Review,1,output\tm_dataset\train\Manual_Review\539_v1.jpg
539,train,Manual Review,2,output\tm_dataset\train\Manual_Review\539_v2.jpg
540,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\540_v1.jpg
540,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\540_v2.jpg
541,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\541_v1.jpg
541,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\541_v2.jpg
543,train,Valid,1,output\tm_dataset\train\Valid_Claim\543_v1.jpg
543,train,Valid,2,output\tm_dataset\train\Valid_Claim\543_v2.jpg
544,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\544_v1.jpg
544,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\544_v2.jpg
545,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\545_v1.jpg
545,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\545_v2.jpg
546,train,Valid,1,output\tm_dataset\train\Valid_Claim\546_v1.jpg
546,train,Valid,2,output\tm_dataset\train\Valid_Claim\546_v2.jpg
548,train,Manual Review,1,output\tm_dataset\train\Manual_Review\548_v1.jpg
548,train,Manual Review,2,output\tm_dataset\train\Manual_Review\548_v2.jpg
549,train,Valid,1,output\tm_dataset\train\Valid_Claim\549_v1.jpg
549,train,Valid,2,output\tm_dataset\train\Valid_Claim\549_v2.jpg
553,train,Manual Review,1,output\tm_dataset\train\Manual_Review\553_v1.jpg
553,train,Manual Review,2,output\tm_dataset\train\Manual_Review\553_v2.jpg
557,train,Valid,1,output\tm_dataset\train\Valid_Claim\557_v1.jpg
557,train,Valid,2,output\tm_dataset\train\Valid_Claim\557_v2.jpg
559,train,Manual Review,1,output\tm_dataset\train\Manual_Review\559_v1.jpg
559,train,Manual Review,2,output\tm_dataset\train\Manual_Review\559_v2.jpg
560,train,Manual Review,1,output\tm_dataset\train\Manual_Review\560_v1.jpg
560,train,Manual Review,2,output\tm_dataset\train\Manual_Review\560_v2.jpg
562,train,Valid,1,output\tm_dataset\train\Valid_Claim\562_v1.jpg
562,train,Valid,2,output\tm_dataset\train\Valid_Claim\562_v2.jpg
563,train,Manual Review,1,output\tm_dataset\train\Manual_Review\563_v1.jpg
563,train,Manual Review,2,output\tm_dataset\train\Manual_Review\563_v2.jpg
566,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\566_v1.jpg
566,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\566_v2.jpg
567,train,Manual Review,1,output\tm_dataset\train\Manual_Review\567_v1.jpg
567,train,Manual Review,2,output\tm_dataset\train\Manual_Review\567_v2.jpg
568,train,Manual Review,1,output\tm_dataset\train\Manual_Review\568_v1.jpg
568,train,Manual Review,2,output\tm_dataset\train\Manual_Review\568_v2.jpg
569,train,Manual Review,1,output\tm_dataset\train\Manual_Review\569_v1.jpg
569,train,Manual Review,2,output\tm_dataset\train\Manual_Review\569_v2.jpg
570,train,Valid,1,output\tm_dataset\train\Valid_Claim\570_v1.jpg
570,train,Valid,2,output\tm_dataset\train\Valid_Claim\570_v2.jpg
571,train,Valid,1,output\tm_dataset\train\Valid_Claim\571_v1.jpg
571,train,Valid,2,output\tm_dataset\train\Valid_Claim\571_v2.jpg
572,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\572_v1.jpg
572,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\572_v2.jpg
574,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\574_v1.jpg
574,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\574_v2.jpg
575,train,Manual Review,1,output\tm_dataset\train\Manual_Review\575_v1.jpg
575,train,Manual Review,2,output\tm_dataset\train\Manual_Review\575_v2.jpg
577,train,Valid,1,output\tm_dataset\train\Valid_Claim\577_v1.jpg
577,train,Valid,2,output\tm_dataset\train\Valid_Claim\577_v2.jpg
578,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\578_v1.jpg
578,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\578_v2.jpg
579,train,Valid,1,output\tm_dataset\train\Valid_Claim\579_v1.jpg
579,train,Valid,2,output\tm_dataset\train\Valid_Claim\579_v2.jpg
580,train,Manual Review,1,output\tm_dataset\train\Manual_Review\580_v1.jpg
580,train,Manual Review,2,output\tm_dataset\train\Manual_Review\580_v2.jpg
581,train,Manual Review,1,output\tm_dataset\train\Manual_Review\581_v1.jpg
581,train,Manual Review,2,output\tm_dataset\train\Manual_Review\581_v2.jpg
582,train,Valid,1,output\tm_dataset\train\Valid_Claim\582_v1.jpg
582,train,Valid,2,output\tm_dataset\train\Valid_Claim\582_v2.jpg
583,train,Valid,1,output\tm_dataset\train\Valid_Claim\583_v1.jpg
583,train,Valid,2,output\tm_dataset\train\Valid_Claim\583_v2.jpg
584,train,Valid,1,output\tm_dataset\train\Valid_Claim\584_v1.jpg
584,train,Valid,2,output\tm_dataset\train\Valid_Claim\584_v2.jpg
585,train,Valid,1,output\tm_dataset\train\Valid_Claim\585_v1.jpg
585,train,Valid,2,output\tm_dataset\train\Valid_Claim\585_v2.jpg
586,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\586_v1.jpg
586,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\586_v2.jpg
587,train,Manual Review,1,output\tm_dataset\train\Manual_Review\587_v1.jpg
587,train,Manual Review,2,output\tm_dataset\train\Manual_Review\587_v2.jpg
588,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\588_v1.jpg
588,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\588_v2.jpg
589,train,Manual Review,1,output\tm_dataset\train\Manual_Review\589_v1.jpg
589,train,Manual Review,2,output\tm_dataset\train\Manual_Review\589_v2.jpg
590,train,Manual Review,1,output\tm_dataset\train\Manual_Review\590_v1.jpg
590,train,Manual Review,2,output\tm_dataset\train\Manual_Review\590_v2.jpg
591,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\591_v1.jpg
591,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\591_v2.jpg
592,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\592_v1.jpg
592,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\592_v2.jpg
593,train,Manual Review,1,output\tm_dataset\train\Manual_Review\593_v1.jpg
593,train,Manual Review,2,output\tm_dataset\train\Manual_Review\593_v2.jpg
594,train,Manual Review,1,output\tm_dataset\train\Manual_Review\594_v1.jpg
594,train,Manual Review,2,output\tm_dataset\train\Manual_Review\594_v2.jpg
595,train,Manual Review,1,output\tm_dataset\train\Manual_Review\595_v1.jpg
595,train,Manual Review,2,output\tm_dataset\train\Manual_Review\595_v2.jpg
598,train,Manual Review,1,output\tm_dataset\train\Manual_Review\598_v1.jpg
598,train,Manual Review,2,output\tm_dataset\train\Manual_Review\598_v2.jpg
599,train,Manual Review,1,output\tm_dataset\train\Manual_Review\599_v1.jpg
599,train,Manual Review,2,output\tm_dataset\train\Manual_Review\599_v2.jpg
600,train,Manual Review,1,output\tm_dataset\train\Manual_Review\600_v1.jpg
600,train,Manual Review,2,output\tm_dataset\train\Manual_Review\600_v2.jpg
601,train,Valid,1,output\tm_dataset\train\Valid_Claim\601_v1.jpg
601,train,Valid,2,output\tm_dataset\train\Valid_Claim\601_v2.jpg
603,train,Valid,1,output\tm_dataset\train\Valid_Claim\603_v1.jpg
603,train,Valid,2,output\tm_dataset\train\Valid_Claim\603_v2.jpg
604,train,Valid,1,output\tm_dataset\train\Valid_Claim\604_v1.jpg
604,train,Valid,2,output\tm_dataset\train\Valid_Claim\604_v2.jpg
605,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\605_v1.jpg
605,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\605_v2.jpg
606,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\606_v1.jpg
606,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\606_v2.jpg
607,train,Manual Review,1,output\tm_dataset\train\Manual_Review\607_v1.jpg
607,train,Manual Review,2,output\tm_dataset\train\Manual_Review\607_v2.jpg
608,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\608_v1.jpg
608,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\608_v2.jpg
610,train,Valid,1,output\tm_dataset\train\Valid_Claim\610_v1.jpg
610,train,Valid,2,output\tm_dataset\train\Valid_Claim\610_v2.jpg
611,train,Manual Review,1,output\tm_dataset\train\Manual_Review\611_v1.jpg
611,train,Manual Review,2,output\tm_dataset\train\Manual_Review\611_v2.jpg
612,train,Manual Review,1,output\tm_dataset\train\Manual_Review\612_v1.jpg
612,train,Manual Review,2,output\tm_dataset\train\Manual_Review\612_v2.jpg
613,train,Valid,1,output\tm_dataset\train\Valid_Claim\613_v1.jpg
613,train,Valid,2,output\tm_dataset\train\Valid_Claim\613_v2.jpg
614,train,Manual Review,1,output\tm_dataset\train\Manual_Review\614_v1.jpg
614,train,Manual Review,2,output\tm_dataset\train\Manual_Review\614_v2.jpg
615,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\615_v1.jpg
615,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\615_v2.jpg
618,train,Manual Review,1,output\tm_dataset\train\Manual_Review\618_v1.jpg
618,train,Manual Review,2,output\tm_dataset\train\Manual_Review\618_v2.jpg
619,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\619_v1.jpg
619,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\619_v2.jpg
620,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\620_v1.jpg
620,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\620_v2.jpg
621,train,Valid,1,output\tm_dataset\train\Valid_Claim\621_v1.jpg
621,train,Valid,2,output\tm_dataset\train\Valid_Claim\621_v2.jpg
623,train,Valid,1,output\tm_dataset\train\Valid_Claim\623_v1.jpg
623,train,Valid,2,output\tm_dataset\train\Valid_Claim\623_v2.jpg
624,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\624_v1.jpg
624,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\624_v2.jpg
625,train,Valid,1,output\tm_dataset\train\Valid_Claim\625_v1.jpg
625,train,Valid,2,output\tm_dataset\train\Valid_Claim\625_v2.jpg
626,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\626_v1.jpg
626,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\626_v2.jpg
627,train,Valid,1,output\tm_dataset\train\Valid_Claim\627_v1.jpg
627,train,Valid,2,output\tm_dataset\train\Valid_Claim\627_v2.jpg
633,train,Manual Review,1,output\tm_dataset\train\Manual_Review\633_v1.jpg
633,train,Manual Review,2,output\tm_dataset\train\Manual_Review\633_v2.jpg
635,train,Valid,1,output\tm_dataset\train\Valid_Claim\635_v1.jpg
635,train,Valid,2,output\tm_dataset\train\Valid_Claim\635_v2.jpg
636,train,Manual Review,1,output\tm_dataset\train\Manual_Review\636_v1.jpg
636,train,Manual Review,2,output\tm_dataset\train\Manual_Review\636_v2.jpg
637,train,Manual Review,1,output\tm_dataset\train\Manual_Review\637_v1.jpg
637,train,Manual Review,2,output\tm_dataset\train\Manual_Review\637_v2.jpg
639,train,Manual Review,1,output\tm_dataset\train\Manual_Review\639_v1.jpg
639,train,Manual Review,2,output\tm_dataset\train\Manual_Review\639_v2.jpg
640,train,Valid,1,output\tm_dataset\train\Valid_Claim\640_v1.jpg
640,train,Valid,2,output\tm_dataset\train\Valid_Claim\640_v2.jpg
642,train,Valid,1,output\tm_dataset\train\Valid_Claim\642_v1.jpg
642,train,Valid,2,output\tm_dataset\train\Valid_Claim\642_v2.jpg
643,train,Valid,1,output\tm_dataset\train\Valid_Claim\643_v1.jpg
643,train,Valid,2,output\tm_dataset\train\Valid_Claim\643_v2.jpg
644,train,Valid,1,output\tm_dataset\train\Valid_Claim\644_v1.jpg
644,train,Valid,2,output\tm_dataset\train\Valid_Claim\644_v2.jpg
645,train,Manual Review,1,output\tm_dataset\train\Manual_Review\645_v1.jpg
645,train,Manual Review,2,output\tm_dataset\train\Manual_Review\645_v2.jpg
646,train,Valid,1,output\tm_dataset\train\Valid_Claim\646_v1.jpg
646,train,Valid,2,output\tm_dataset\train\Valid_Claim\646_v2.jpg
649,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\649_v1.jpg
649,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\649_v2.jpg
650,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\650_v1.jpg
650,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\650_v2.jpg
652,train,Valid,1,output\tm_dataset\train\Valid_Claim\652_v1.jpg
652,train,Valid,2,output\tm_dataset\train\Valid_Claim\652_v2.jpg
653,train,Valid,1,output\tm_dataset\train\Valid_Claim\653_v1.jpg
653,train,Valid,2,output\tm_dataset\train\Valid_Claim\653_v2.jpg
654,train,Manual Review,1,output\tm_dataset\train\Manual_Review\654_v1.jpg
654,train,Manual Review,2,output\tm_dataset\train\Manual_Review\654_v2.jpg
655,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\655_v1.jpg
655,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\655_v2.jpg
656,train,Manual Review,1,output\tm_dataset\train\Manual_Review\656_v1.jpg
656,train,Manual Review,2,output\tm_dataset\train\Manual_Review\656_v2.jpg
657,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\657_v1.jpg
657,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\657_v2.jpg
658,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\658_v1.jpg
658,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\658_v2.jpg
660,train,Valid,1,output\tm_dataset\train\Valid_Claim\660_v1.jpg
660,train,Valid,2,output\tm_dataset\train\Valid_Claim\660_v2.jpg
661,train,Valid,1,output\tm_dataset\train\Valid_Claim\661_v1.jpg
661,train,Valid,2,output\tm_dataset\train\Valid_Claim\661_v2.jpg
662,train,Manual Review,1,output\tm_dataset\train\Manual_Review\662_v1.jpg
662,train,Manual Review,2,output\tm_dataset\train\Manual_Review\662_v2.jpg
664,train,Manual Review,1,output\tm_dataset\train\Manual_Review\664_v1.jpg
664,train,Manual Review,2,output\tm_dataset\train\Manual_Review\664_v2.jpg
667,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\667_v1.jpg
667,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\667_v2.jpg
668,train,Valid,1,output\tm_dataset\train\Valid_Claim\668_v1.jpg
668,train,Valid,2,output\tm_dataset\train\Valid_Claim\668_v2.jpg
669,train,Valid,1,output\tm_dataset\train\Valid_Claim\669_v1.jpg
669,train,Valid,2,output\tm_dataset\train\Valid_Claim\669_v2.jpg
670,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\670_v1.jpg
670,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\670_v2.jpg
671,train,Manual Review,1,output\tm_dataset\train\Manual_Review\671_v1.jpg
671,train,Manual Review,2,output\tm_dataset\train\Manual_Review\671_v2.jpg
672,train,Manual Review,1,output\tm_dataset\train\Manual_Review\672_v1.jpg
672,train,Manual Review,2,output\tm_dataset\train\Manual_Review\672_v2.jpg
673,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\673_v1.jpg
673,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\673_v2.jpg
675,train,Valid,1,output\tm_dataset\train\Valid_Claim\675_v1.jpg
675,train,Valid,2,output\tm_dataset\train\Valid_Claim\675_v2.jpg
677,train,Valid,1,output\tm_dataset\train\Valid_Claim\677_v1.jpg
677,train,Valid,2,output\tm_dataset\train\Valid_Claim\677_v2.jpg
678,train,Valid,1,output\tm_dataset\train\Valid_Claim\678_v1.jpg
678,train,Valid,2,output\tm_dataset\train\Valid_Claim\678_v2.jpg
680,train,Manual Review,1,output\tm_dataset\train\Manual_Review\680_v1.jpg
680,train,Manual Review,2,output\tm_dataset\train\Manual_Review\680_v2.jpg
682,train,Manual Review,1,output\tm_dataset\train\Manual_Review\682_v1.jpg
682,train,Manual Review,2,output\tm_dataset\train\Manual_Review\682_v2.jpg
683,train,Manual Review,1,output\tm_dataset\train\Manual_Review\683_v1.jpg
683,train,Manual Review,2,output\tm_dataset\train\Manual_Review\683_v2.jpg
684,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\684_v1.jpg
684,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\684_v2.jpg
685,train,Valid,1,output\tm_dataset\train\Valid_Claim\685_v1.jpg
685,train,Valid,2,output\tm_dataset\train\Valid_Claim\685_v2.jpg
686,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\686_v1.jpg
686,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\686_v2.jpg
687,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\687_v1.jpg
687,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\687_v2.jpg
688,train,Manual Review,1,output\tm_dataset\train\Manual_Review\688_v1.jpg
688,train,Manual Review,2,output\tm_dataset\train\Manual_Review\688_v2.jpg
691,train,Manual Review,1,output\tm_dataset\train\Manual_Review\691_v1.jpg
691,train,Manual Review,2,output\tm_dataset\train\Manual_Review\691_v2.jpg
692,train,Manual Review,1,output\tm_dataset\train\Manual_Review\692_v1.jpg
692,train,Manual Review,2,output\tm_dataset\train\Manual_Review\692_v2.jpg
693,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\693_v1.jpg
693,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\693_v2.jpg
694,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\694_v1.jpg
694,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\694_v2.jpg
695,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\695_v1.jpg
695,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\695_v2.jpg
696,train,Valid,1,output\tm_dataset\train\Valid_Claim\696_v1.jpg
696,train,Valid,2,output\tm_dataset\train\Valid_Claim\696_v2.jpg
697,train,Valid,1,output\tm_dataset\train\Valid_Claim\697_v1.jpg
697,train,Valid,2,output\tm_dataset\train\Valid_Claim\697_v2.jpg
699,train,Manual Review,1,output\tm_dataset\train\Manual_Review\699_v1.jpg
699,train,Manual Review,2,output\tm_dataset\train\Manual_Review\699_v2.jpg
700,train,Valid,1,output\tm_dataset\train\Valid_Claim\700_v1.jpg
700,train,Valid,2,output\tm_dataset\train\Valid_Claim\700_v2.jpg
701,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\701_v1.jpg
701,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\701_v2.jpg
703,train,Manual Review,1,output\tm_dataset\train\Manual_Review\703_v1.jpg
703,train,Manual Review,2,output\tm_dataset\train\Manual_Review\703_v2.jpg
704,train,Manual Review,1,output\tm_dataset\train\Manual_Review\704_v1.jpg
704,train,Manual Review,2,output\tm_dataset\train\Manual_Review\704_v2.jpg
705,train,Manual Review,1,output\tm_dataset\train\Manual_Review\705_v1.jpg
705,train,Manual Review,2,output\tm_dataset\train\Manual_Review\705_v2.jpg
707,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\707_v1.jpg
707,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\707_v2.jpg
709,train,Valid,1,output\tm_dataset\train\Valid_Claim\709_v1.jpg
709,train,Valid,2,output\tm_dataset\train\Valid_Claim\709_v2.jpg
711,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\711_v1.jpg
711,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\711_v2.jpg
712,train,Valid,1,output\tm_dataset\train\Valid_Claim\712_v1.jpg
712,train,Valid,2,output\tm_dataset\train\Valid_Claim\712_v2.jpg
713,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\713_v1.jpg
713,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\713_v2.jpg
714,train,Valid,1,output\tm_dataset\train\Valid_Claim\714_v1.jpg
714,train,Valid,2,output\tm_dataset\train\Valid_Claim\714_v2.jpg
715,train,Manual Review,1,output\tm_dataset\train\Manual_Review\715_v1.jpg
715,train,Manual Review,2,output\tm_dataset\train\Manual_Review\715_v2.jpg
716,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\716_v1.jpg
716,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\716_v2.jpg
720,train,Manual Review,1,output\tm_dataset\train\Manual_Review\720_v1.jpg
720,train,Manual Review,2,output\tm_dataset\train\Manual_Review\720_v2.jpg
722,train,Valid,1,output\tm_dataset\train\Valid_Claim\722_v1.jpg
722,train,Valid,2,output\tm_dataset\train\Valid_Claim\722_v2.jpg
724,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\724_v1.jpg
724,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\724_v2.jpg
725,train,Valid,1,output\tm_dataset\train\Valid_Claim\725_v1.jpg
725,train,Valid,2,output\tm_dataset\train\Valid_Claim\725_v2.jpg
726,train,Valid,1,output\tm_dataset\train\Valid_Claim\726_v1.jpg
726,train,Valid,2,output\tm_dataset\train\Valid_Claim\726_v2.jpg
727,train,Manual Review,1,output\tm_dataset\train\Manual_Review\727_v1.jpg
727,train,Manual Review,2,output\tm_dataset\train\Manual_Review\727_v2.jpg
728,train,Valid,1,output\tm_dataset\train\Valid_Claim\728_v1.jpg
728,train,Valid,2,output\tm_dataset\train\Valid_Claim\728_v2.jpg
729,train,Manual Review,1,output\tm_dataset\train\Manual_Review\729_v1.jpg
729,train,Manual Review,2,output\tm_dataset\train\Manual_Review\729_v2.jpg
730,train,Valid,1,output\tm_dataset\train\Valid_Claim\730_v1.jpg
730,train,Valid,2,output\tm_dataset\train\Valid_Claim\730_v2.jpg
733,train,Manual Review,1,output\tm_dataset\train\Manual_Review\733_v1.jpg
733,train,Manual Review,2,output\tm_dataset\train\Manual_Review\733_v2.jpg
734,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\734_v1.jpg
734,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\734_v2.jpg
735,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\735_v1.jpg
735,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\735_v2.jpg
736,train,Manual Review,1,output\tm_dataset\train\Manual_Review\736_v1.jpg
736,train,Manual Review,2,output\tm_dataset\train\Manual_Review\736_v2.jpg
738,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\738_v1.jpg
738,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\738_v2.jpg
739,train,Manual Review,1,output\tm_dataset\train\Manual_Review\739_v1.jpg
739,train,Manual Review,2,output\tm_dataset\train\Manual_Review\739_v2.jpg
742,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\742_v1.jpg
742,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\742_v2.jpg
743,train,Manual Review,1,output\tm_dataset\train\Manual_Review\743_v1.jpg
743,train,Manual Review,2,output\tm_dataset\train\Manual_Review\743_v2.jpg
745,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\745_v1.jpg
745,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\745_v2.jpg
746,train,Manual Review,1,output\tm_dataset\train\Manual_Review\746_v1.jpg
746,train,Manual Review,2,output\tm_dataset\train\Manual_Review\746_v2.jpg
747,train,Manual Review,1,output\tm_dataset\train\Manual_Review\747_v1.jpg
747,train,Manual Review,2,output\tm_dataset\train\Manual_Review\747_v2.jpg
748,train,Manual Review,1,output\tm_dataset\train\Manual_Review\748_v1.jpg
748,train,Manual Review,2,output\tm_dataset\train\Manual_Review\748_v2.jpg
749,train,Valid,1,output\tm_dataset\train\Valid_Claim\749_v1.jpg
749,train,Valid,2,output\tm_dataset\train\Valid_Claim\749_v2.jpg
750,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\750_v1.jpg
750,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\750_v2.jpg
751,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\751_v1.jpg
751,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\751_v2.jpg
752,train,Manual Review,1,output\tm_dataset\train\Manual_Review\752_v1.jpg
752,train,Manual Review,2,output\tm_dataset\train\Manual_Review\752_v2.jpg
753,train,Valid,1,output\tm_dataset\train\Valid_Claim\753_v1.jpg
753,train,Valid,2,output\tm_dataset\train\Valid_Claim\753_v2.jpg
