claim_id,product_category,product_age_months,warranty_period_months,receipt_available,serial_number_valid,damage_type,repair_history,purchase_price,claim_amount,days_since_purchase,claim_status
436,Refrigerator,14,24,1,1,Electrical Failure,1,1624.35,1059.97,423,Valid
1385,Washing Machine,3,24,1,1,Software Failure,1,899.52,522.72,101,Valid
771,Tablet,43,12,1,0,Screen Damage,2,298.53,291.28,1286,Manual Review
1419,Smartphone,49,12,0,1,Physical Damage,1,528.62,411.65,1455,Invalid
361,Camera,41,12,0,1,Physical Damage,4,915.83,650.62,1233,Manual Review
583,Refrigerator,4,36,0,1,Unknown,3,1974.87,1193.34,125,Manual Review
1283,Camera,9,12,1,1,Battery Failure,2,2190.54,731.17,275,Valid
1044,Smartphone,21,12,0,0,Physical Damage,4,512.22,393.67,638,Invalid
996,TV,28,24,1,0,Water Damage,1,1334.24,857.95,849,Invalid
912,Laptop,52,36,0,1,Unknown,2,1997.86,1253.1,1555,Invalid
1041,Tablet,35,24,0,1,Physical Damage,2,895.77,145.79,1048,Invalid
1453,TV,45,36,1,1,Water Damage,2,430.27,93.3,1337,Invalid
1257,Washing Machine,24,24,1,1,Electrical Failure,2,788.83,541.52,713,Valid
170,Laptop,5,12,1,1,Manufacturing Defect,2,1055.11,125.83,156,Valid
162,Refrigerator,13,36,1,1,Electrical Failure,0,1760.03,894.84,404,Valid
607,TV,60,36,0,0,Physical Damage,0,1238.39,1344.89,1803,Manual Review
772,Camera,13,12,0,1,Physical Damage,2,1634.98,799.62,399,Invalid
1173,Laptop,60,36,1,0,Screen Damage,0,581.48,354.41,1795,Manual Review
1149,TV,34,24,1,1,Screen Damage,2,457.46,306.9,1013,Manual Review
368,Washing Machine,12,24,1,1,Manufacturing Defect,1,1142.73,158.12,356,Valid
1060,Smartphone,51,36,0,0,Water Damage,1,1224.81,612.89,1537,Invalid
769,Smartphone,41,24,0,0,Water Damage,3,1023.77,520.11,1217,Invalid
672,Washing Machine,19,36,1,1,Software Failure,2,395.76,71.66,563,Valid
619,Tablet,57,24,0,0,Unknown,4,940.48,733.32,1713,Invalid
1009,Laptop,11,12,1,1,Manufacturing Defect,0,2182.26,1734.41,320,Valid
1040,Tablet,9,12,1,1,Battery Failure,1,1074.68,633.71,270,Valid
756,TV,38,12,1,1,Screen Damage,4,1097.34,667.9,1145,Manual Review
1100,TV,37,36,0,1,Software Failure,0,787.19,536.21,1121,Manual Review
633,Tablet,10,36,0,1,Screen Damage,1,364.28,188.69,297,Manual Review
1303,Headphones,2,24,1,1,Manufacturing Defect,2,452.68,359.51,63,Valid
1031,TV,1,12,1,1,Software Failure,1,1202.78,727.83,32,Valid
1046,Smartphone,10,24,1,1,Battery Failure,0,616.51,265.9,303,Valid
473,Headphones,45,36,0,0,Water Damage,3,138.49,61.29,1365,Invalid
319,Washing Machine,40,12,1,0,Electrical Failure,1,308.93,229.15,1210,Manual Review
196,Headphones,6,12,0,0,Electrical Failure,3,184.5,114.33,175,Manual Review
1496,Smartphone,60,24,1,0,Water Damage,2,699.11,218.98,1787,Invalid
77,Laptop,51,12,1,0,Screen Damage,3,1663.13,1061.65,1525,Manual Review
1118,Laptop,57,36,1,1,Water Damage,3,1374.22,1095.12,1721,Manual Review
345,Camera,16,12,0,1,Unknown,2,1717.16,764.28,477,Invalid
1430,Tablet,50,12,0,0,Water Damage,2,486.02,389.33,1501,Manual Review
933,TV,24,24,0,0,Physical Damage,2,895.52,498.33,713,Manual Review
674,TV,4,24,1,1,Battery Failure,2,1333.92,728.17,118,Valid
220,Laptop,42,12,0,0,Water Damage,3,561.59,432.86,1250,Invalid
1437,Camera,11,24,1,1,Electrical Failure,1,1874.14,274.93,327,Valid
330,Smartphone,5,24,1,1,Battery Failure,2,385.57,111.04,156,Valid
209,Washing Machine,52,36,1,1,Unknown,2,1240.8,542.29,1573,Invalid
955,Camera,21,24,1,1,Battery Failure,1,2092.85,1099.08,643,Manual Review
1159,TV,10,24,1,1,Manufacturing Defect,1,1500.03,1165.65,301,Valid
999,Refrigerator,3,24,1,1,Electrical Failure,0,1012.35,381.34,100,Valid
1287,Smartphone,25,24,0,1,Physical Damage,4,1145.06,794.71,754,Invalid
948,Headphones,53,12,0,0,Unknown,2,483.22,310.86,1584,Invalid
475,Camera,60,36,1,0,Physical Damage,1,1408.4,1044.49,1801,Manual Review
1233,Washing Machine,1,24,1,1,Battery Failure,0,901.18,472.89,19,Valid
459,TV,49,36,0,0,Water Damage,4,1375.84,347.91,1484,Invalid
1106,Camera,2,24,0,1,Screen Damage,1,1913.52,1736.56,64,Manual Review
255,Headphones,50,12,1,1,Water Damage,2,305.47,333.62,1486,Manual Review
593,Headphones,41,36,1,0,Water Damage,1,281.65,191.0,1222,Manual Review
1450,Headphones,21,12,1,1,Manufacturing Defect,1,61.96,59.68,640,Manual Review
223,Camera,21,36,1,1,Electrical Failure,1,984.1,208.54,639,Valid
928,TV,56,12,1,0,Water Damage,4,1516.96,424.16,1665,Invalid
1483,Washing Machine,55,36,0,0,Physical Damage,3,781.11,268.56,1654,Invalid
353,Headphones,12,12,0,0,Electrical Failure,2,166.82,104.02,361,Manual Review
451,Laptop,4,24,1,1,Manufacturing Defect,1,2340.68,322.96,118,Valid
289,Laptop,11,12,1,1,Software Failure,2,1988.56,816.28,322,Valid
89,Headphones,9,36,1,1,Screen Damage,0,233.16,178.75,263,Manual Review
1407,Tablet,10,36,1,1,Battery Failure,2,1097.1,623.55,295,Valid
888,Tablet,3,24,0,1,Manufacturing Defect,0,1021.34,798.62,88,Manual Review
145,Smartphone,5,12,1,1,Manufacturing Defect,1,1485.28,465.52,152,Valid
916,Headphones,5,12,1,1,Battery Failure,0,194.73,120.71,160,Valid
555,Smartphone,56,24,0,0,Physical Damage,3,529.31,102.04,1692,Invalid
221,Laptop,19,24,1,1,Battery Failure,1,1315.72,175.37,571,Valid
1011,Refrigerator,51,24,0,1,Water Damage,2,960.56,664.88,1524,Invalid
941,Laptop,55,36,0,0,Water Damage,3,1418.29,512.16,1645,Invalid
13,Camera,53,24,0,0,Water Damage,4,1292.93,738.66,1595,Invalid
578,Smartphone,29,12,0,0,Physical Damage,3,1354.51,260.83,856,Invalid
1346,Headphones,3,12,1,1,Software Failure,0,186.14,151.07,94,Valid
1164,TV,24,12,0,0,Screen Damage,0,1981.26,1491.91,715,Manual Review
1325,Tablet,50,12,0,0,Physical Damage,1,710.09,398.03,1515,Manual Review
1369,Smartphone,18,36,1,1,Manufacturing Defect,0,1179.25,359.62,554,Valid
500,Washing Machine,46,24,1,0,Screen Damage,1,845.47,533.72,1379,Manual Review
950,Refrigerator,21,36,1,1,Manufacturing Defect,0,1984.32,429.97,616,Valid
276,Tablet,2,24,1,1,Manufacturing Defect,2,1141.29,364.19,65,Valid
656,Camera,42,12,0,0,Unknown,1,838.78,441.66,1247,Manual Review
1465,Camera,50,12,1,1,Screen Damage,0,956.09,775.57,1491,Manual Review
673,Laptop,42,36,1,1,Battery Failure,3,649.49,420.22,1257,Manual Review
1066,Washing Machine,2,24,0,0,Software Failure,3,836.62,815.32,47,Manual Review
266,Tablet,56,36,1,1,Manufacturing Defect,2,1195.53,682.11,1688,Manual Review
1374,Refrigerator,49,12,1,0,Water Damage,3,1001.79,240.82,1472,Invalid
133,Tablet,49,24,1,1,Battery Failure,0,982.35,1055.64,1459,Manual Review
1323,Camera,30,24,0,0,Unknown,2,1187.8,752.38,891,Invalid
1413,TV,25,36,1,1,Software Failure,0,1286.91,298.66,760,Valid
521,Tablet,7,36,1,1,Battery Failure,0,639.36,142.76,208,Valid
171,TV,58,24,1,1,Screen Damage,1,399.99,219.15,1728,Manual Review
74,Smartphone,36,24,1,0,Electrical Failure,4,969.61,561.42,1092,Manual Review
760,Camera,27,12,0,1,Water Damage,1,579.52,297.17,806,Invalid
250,TV,6,24,1,1,Manufacturing Defect,1,1752.54,1321.63,172,Valid
503,TV,7,36,0,0,Manufacturing Defect,1,1748.15,1022.67,201,Manual Review
644,Washing Machine,28,36,1,1,Electrical Failure,2,734.27,425.95,837,Valid
390,Tablet,50,36,1,0,Water Damage,4,650.07,469.32,1499,Invalid
897,Tablet,32,24,1,1,Physical Damage,0,164.34,91.72,962,Manual Review
1261,TV,3,12,1,1,Manufacturing Defect,1,1498.4,343.87,77,Valid
359,Headphones,26,12,0,0,Physical Damage,4,312.05,48.55,772,Invalid
615,Tablet,52,36,0,0,Physical Damage,3,734.67,194.18,1545,Invalid
1085,Washing Machine,41,36,1,0,Water Damage,3,1441.16,860.73,1232,Invalid
183,Refrigerator,8,12,1,1,Software Failure,2,2445.36,2077.83,228,Valid
714,Laptop,12,12,1,1,Screen Damage,4,1601.53,1136.03,354,Manual Review
1485,Headphones,48,24,1,1,Physical Damage,3,321.29,158.11,1440,Invalid
83,Laptop,3,12,1,1,Electrical Failure,1,414.34,332.25,87,Valid
379,Smartphone,60,36,1,0,Unknown,4,284.6,300.63,1799,Manual Review
821,TV,15,36,1,1,Manufacturing Defect,0,353.03,222.72,437,Valid
1444,Tablet,2,24,1,1,Software Failure,2,1120.21,178.42,65,Valid
1136,Smartphone,35,12,0,1,Water Damage,2,577.6,255.0,1052,Invalid
986,Camera,14,24,1,1,Manufacturing Defect,0,682.9,118.79,428,Valid
594,Smartphone,12,36,1,1,Electrical Failure,2,908.26,354.44,353,Valid
585,Tablet,36,12,1,0,Unknown,4,1030.01,191.51,1088,Invalid
862,Tablet,9,24,1,1,Software Failure,4,767.81,558.0,256,Manual Review
773,Laptop,43,24,0,1,Physical Damage,3,1690.01,1265.77,1290,Invalid
1184,Headphones,50,36,1,0,Water Damage,4,90.81,54.29,1507,Invalid
268,TV,10,24,1,1,Battery Failure,1,1481.19,1074.32,304,Valid
836,Laptop,43,12,0,0,Unknown,3,919.02,632.61,1290,Invalid
532,Refrigerator,23,12,0,0,Physical Damage,4,725.09,432.72,679,Invalid
71,Tablet,30,24,0,1,Water Damage,1,208.66,207.97,889,Manual Review
338,TV,42,36,0,0,Screen Damage,3,272.97,146.36,1251,Manual Review
562,Camera,3,36,1,1,Manufacturing Defect,0,1395.79,981.92,96,Valid
148,Laptop,2,36,1,1,Battery Failure,1,1336.82,623.75,75,Valid
1347,Refrigerator,35,36,1,0,Unknown,2,2470.64,2010.11,1046,Manual Review
388,Laptop,22,36,1,1,Electrical Failure,1,642.95,407.71,647,Manual Review
643,Headphones,7,12,1,1,Battery Failure,0,233.1,135.28,195,Valid
398,Laptop,41,12,0,0,Water Damage,1,2343.55,2162.62,1217,Manual Review
854,Camera,48,12,0,0,Unknown,1,1932.33,1030.4,1442,Invalid
1335,Headphones,23,36,1,1,Physical Damage,2,419.04,324.86,684,Manual Review
1479,Laptop,32,12,1,0,Electrical Failure,2,401.35,359.67,953,Manual Review
490,Washing Machine,7,36,1,0,Battery Failure,3,805.01,632.17,223,Manual Review
1004,Headphones,7,24,1,1,Battery Failure,2,432.33,167.41,208,Valid
106,Headphones,57,24,0,0,Unknown,1,44.85,34.39,1708,Invalid
718,Tablet,46,12,0,0,Unknown,0,1002.09,1003.99,1385,Manual Review
1493,Refrigerator,54,24,1,0,Physical Damage,3,2229.82,1731.91,1610,Invalid
1310,Laptop,53,24,0,0,Physical Damage,1,1569.0,192.99,1602,Invalid
1030,Laptop,28,24,0,1,Physical Damage,3,522.43,342.7,844,Invalid
551,TV,35,36,1,1,Battery Failure,0,967.56,101.38,1042,Valid
217,TV,56,12,0,1,Water Damage,3,429.74,136.86,1681,Invalid
971,Headphones,11,24,1,0,Battery Failure,1,171.6,176.71,317,Manual Review
3,TV,2,24,1,1,Electrical Failure,1,1679.28,606.95,59,Valid
337,Refrigerator,26,24,0,0,Unknown,1,573.08,201.36,791,Invalid
715,Tablet,56,12,1,0,Water Damage,0,380.75,265.2,1688,Manual Review
599,Tablet,36,36,0,1,Physical Damage,1,593.12,556.03,1082,Manual Review
246,TV,22,24,1,1,Manufacturing Defect,2,1387.32,1170.56,646,Valid
1180,TV,42,36,1,0,Physical Damage,2,1284.2,860.08,1270,Invalid
72,Refrigerator,1,12,1,1,Manufacturing Defect,0,1331.21,1034.18,19,Valid
244,Laptop,46,24,0,0,Physical Damage,2,570.01,371.3,1393,Invalid
261,TV,55,36,1,0,Battery Failure,2,1265.67,1204.11,1660,Manual Review
1343,Tablet,3,24,1,1,Battery Failure,1,1127.0,860.43,88,Valid
4,Laptop,33,24,0,1,Physical Damage,3,786.25,582.17,998,Manual Review
120,TV,16,36,1,1,Software Failure,2,1855.2,1321.3,466,Valid
1045,Smartphone,2,12,0,1,Manufacturing Defect,4,672.62,530.9,57,Manual Review
743,Headphones,42,24,0,1,Unknown,3,433.57,350.61,1268,Manual Review
189,TV,32,24,1,1,Water Damage,1,1009.61,954.38,961,Manual Review
327,Camera,6,36,0,0,Software Failure,4,1254.05,821.03,184,Manual Review
1425,Refrigerator,60,24,0,0,Water Damage,2,2407.66,683.47,1811,Invalid
694,Refrigerator,3,12,1,1,Manufacturing Defect,0,1569.67,664.34,91,Valid
369,TV,7,24,1,1,Software Failure,1,276.83,226.38,224,Valid
23,Laptop,12,24,1,1,Manufacturing Defect,2,800.01,514.76,353,Valid
662,Headphones,21,36,1,1,Battery Failure,2,355.97,294.23,644,Valid
1415,Laptop,32,24,0,0,Physical Damage,3,485.28,237.78,955,Invalid
1144,Camera,36,24,0,0,Water Damage,3,1569.06,1225.89,1085,Invalid
563,Camera,26,24,0,1,Software Failure,2,1096.59,1098.7,792,Manual Review
1211,Tablet,24,24,1,1,Screen Damage,3,425.97,342.29,733,Manual Review
1267,Washing Machine,13,24,1,1,Manufacturing Defect,1,1182.93,756.15,382,Manual Review
1487,Smartphone,49,24,0,0,Unknown,1,1415.74,478.14,1480,Invalid
1199,Headphones,52,12,0,0,Physical Damage,4,404.77,413.08,1573,Manual Review
667,Camera,18,24,1,1,Battery Failure,1,1752.22,1429.53,525,Valid
1217,TV,14,12,0,0,Screen Damage,3,301.14,330.05,434,Manual Review
568,Smartphone,35,24,0,0,Unknown,3,1033.92,141.81,1035,Invalid
1478,Washing Machine,39,36,1,1,Unknown,1,1690.62,1794.97,1178,Manual Review
518,Laptop,43,12,0,0,Battery Failure,0,2081.08,1733.19,1278,Manual Review
219,Tablet,1,36,1,1,Manufacturing Defect,1,994.32,262.63,37,Valid
260,Smartphone,16,12,0,1,Battery Failure,4,1454.59,739.07,495,Manual Review
602,Washing Machine,13,36,1,1,Manufacturing Defect,0,1459.6,869.84,377,Valid
603,Washing Machine,15,36,1,1,Software Failure,2,1568.9,1209.93,443,Valid
650,Camera,2,24,1,1,Manufacturing Defect,1,1492.37,1012.33,53,Valid
372,Smartphone,30,36,1,1,Water Damage,2,895.4,828.2,890,Manual Review
1420,Washing Machine,16,12,0,0,Water Damage,4,422.11,104.04,480,Invalid
29,TV,34,12,0,0,Unknown,4,829.5,431.2,1023,Invalid
444,Washing Machine,51,24,1,0,Unknown,3,1317.3,652.67,1532,Invalid
65,Washing Machine,14,12,0,0,Water Damage,3,809.73,488.42,422,Invalid
1431,Camera,5,12,1,1,Electrical Failure,0,397.0,300.08,160,Valid
360,TV,44,36,0,0,Physical Damage,3,907.85,603.8,1317,Invalid
1143,Refrigerator,60,12,0,0,Unknown,2,1176.51,660.5,1790,Invalid
982,Laptop,5,12,1,1,Manufacturing Defect,0,696.85,264.79,147,Valid
1426,Camera,1,24,1,1,Software Failure,1,943.83,441.67,45,Valid
1470,TV,7,36,1,1,Electrical Failure,0,386.16,134.53,206,Valid
253,Headphones,24,24,1,1,Battery Failure,2,462.35,305.71,724,Valid
1344,Laptop,3,36,1,1,Battery Failure,0,1853.8,1438.46,93,Valid
651,Refrigerator,57,12,1,1,Unknown,3,1541.17,1323.41,1704,Manual Review
1383,Washing Machine,7,12,1,1,Software Failure,2,1542.43,543.37,212,Valid
86,Tablet,34,12,1,0,Software Failure,3,644.02,391.26,1005,Manual Review
1403,TV,52,12,1,0,Physical Damage,4,260.06,124.95,1573,Invalid
637,TV,49,36,0,0,Water Damage,2,1226.75,602.21,1478,Invalid
510,Headphones,16,24,1,1,Manufacturing Defect,1,242.65,155.66,467,Valid
612,Refrigerator,19,12,0,0,Water Damage,4,2493.15,1834.36,585,Invalid
1269,Washing Machine,16,12,1,1,Physical Damage,3,307.82,154.13,475,Invalid
755,Laptop,13,24,1,1,Electrical Failure,2,1561.77,450.67,405,Valid
68,Camera,32,12,0,0,Physical Damage,2,1304.54,605.74,951,Invalid
245,Refrigerator,14,36,1,1,Manufacturing Defect,1,403.32,399.22,407,Manual Review
501,Headphones,11,12,1,1,Battery Failure,2,72.74,39.09,331,Valid
391,Washing Machine,46,12,1,0,Battery Failure,1,1592.48,800.23,1388,Manual Review
856,Laptop,33,12,1,0,Water Damage,3,1269.48,909.06,988,Invalid
1234,Tablet,13,12,0,0,Unknown,4,1173.72,657.93,379,Invalid
1228,Headphones,42,24,0,0,Software Failure,3,187.23,122.92,1269,Manual Review
1117,Laptop,18,36,0,1,Electrical Failure,2,816.12,806.36,526,Manual Review
561,Washing Machine,47,36,0,1,Unknown,4,1293.42,376.53,1405,Invalid
425,TV,34,36,1,1,Battery Failure,2,1201.4,1015.86,1005,Valid
751,Washing Machine,59,24,1,0,Physical Damage,2,1596.89,825.01,1779,Invalid
201,Headphones,32,24,0,1,Water Damage,1,218.77,69.06,971,Invalid
477,TV,48,12,0,0,Physical Damage,3,1597.67,1020.21,1442,Invalid
564,Laptop,9,36,1,1,Battery Failure,2,1554.59,709.61,263,Valid
1327,Tablet,43,36,0,0,Electrical Failure,0,633.63,521.46,1279,Manual Review
863,Headphones,54,12,0,0,Water Damage,4,333.05,244.71,1605,Invalid
1150,Refrigerator,7,24,1,0,Water Damage,3,1336.93,1016.18,214,Manual Review
172,Camera,39,36,0,1,Water Damage,2,987.48,231.25,1166,Invalid
747,Camera,50,24,1,1,Software Failure,2,868.1,870.87,1487,Manual Review
400,Laptop,10,12,1,1,Manufacturing Defect,1,2248.29,1687.58,313,Valid
322,Laptop,56,24,0,0,Water Damage,4,678.7,519.17,1674,Invalid
38,Refrigerator,42,36,0,0,Unknown,4,629.7,277.84,1266,Invalid
598,Refrigerator,18,24,1,1,Manufacturing Defect,1,1302.77,410.61,543,Valid
323,Camera,17,12,1,1,Unknown,3,2197.51,495.56,510,Invalid
1289,Camera,1,12,0,0,Electrical Failure,1,1925.64,1923.49,40,Manual Review
142,Refrigerator,60,36,1,0,Electrical Failure,3,1505.8,839.67,1807,Manual Review
448,Smartphone,30,24,0,1,Manufacturing Defect,4,1020.9,695.9,913,Manual Review
127,Refrigerator,24,12,1,0,Water Damage,3,493.83,72.74,720,Invalid
129,Tablet,40,12,0,1,Unknown,4,968.74,942.83,1193,Manual Review
1326,Tablet,30,12,0,0,Unknown,1,543.44,240.88,915,Invalid
990,Refrigerator,22,12,0,1,Unknown,1,1119.13,1067.86,667,Manual Review
1293,Refrigerator,18,24,1,0,Screen Damage,2,1074.08,903.37,533,Manual Review
299,Laptop,28,36,1,1,Software Failure,2,1316.43,908.1,841,Valid
813,Washing Machine,41,12,1,0,Software Failure,3,1026.8,657.29,1238,Manual Review
591,Washing Machine,39,12,1,1,Water Damage,2,1225.33,280.35,1163,Invalid
930,Smartphone,51,24,0,0,Physical Damage,2,1363.14,535.96,1531,Invalid
453,Tablet,17,24,1,1,Electrical Failure,1,764.6,180.53,515,Valid
124,Headphones,45,36,0,1,Unknown,3,382.58,144.81,1339,Invalid
468,Headphones,4,12,1,1,Software Failure,0,302.21,249.79,122,Valid
1054,Tablet,29,36,1,1,Electrical Failure,2,229.01,24.56,883,Valid
166,Washing Machine,18,12,0,0,Physical Damage,1,641.47,322.32,533,Invalid
541,Laptop,5,12,1,1,Battery Failure,1,1731.19,1097.16,158,Valid
1080,Refrigerator,42,24,0,0,Unknown,4,1818.11,768.65,1252,Invalid
790,Headphones,57,36,0,0,Physical Damage,2,318.44,233.46,1714,Invalid
1002,Washing Machine,18,24,1,1,Software Failure,1,1125.58,953.9,536,Valid
302,Washing Machine,1,36,1,1,Software Failure,0,864.41,578.46,38,Valid
1219,Laptop,54,24,0,0,Battery Failure,2,914.6,534.83,1605,Manual Review
410,Tablet,13,36,1,1,Screen Damage,3,670.35,531.88,396,Manual Review
1135,TV,33,12,0,1,Unknown,2,595.69,356.52,988,Manual Review
440,TV,27,36,1,1,Electrical Failure,2,1458.57,975.23,815,Valid
1145,Headphones,26,36,1,0,Water Damage,4,230.17,129.98,773,Manual Review
346,Washing Machine,18,36,1,1,Manufacturing Defect,2,945.91,395.74,551,Valid
342,Camera,1,12,1,1,Manufacturing Defect,1,1414.0,729.15,40,Valid
1230,Tablet,41,24,0,0,Water Damage,3,519.15,213.45,1233,Invalid
1318,Laptop,60,36,0,0,Water Damage,4,1021.65,809.21,1799,Invalid
229,Laptop,40,12,1,0,Manufacturing Defect,0,1186.08,907.25,1205,Manual Review
339,Smartphone,36,36,1,1,Software Failure,2,1335.47,237.3,1073,Valid
793,Washing Machine,13,24,1,1,Manufacturing Defect,1,988.5,810.05,382,Valid
5,Camera,47,36,0,0,Unknown,1,1638.22,1011.69,1421,Invalid
1239,Smartphone,24,12,1,1,Physical Damage,3,306.47,122.04,732,Invalid
684,Tablet,14,24,1,1,Electrical Failure,1,570.47,340.54,429,Valid
497,Headphones,6,36,1,0,Electrical Failure,4,120.72,97.4,194,Manual Review
509,Refrigerator,2,12,1,1,Manufacturing Defect,0,1649.59,1145.59,71,Valid
559,Refrigerator,30,36,1,1,Manufacturing Defect,2,1497.38,849.45,898,Valid
463,Washing Machine,59,36,0,1,Physical Damage,3,1257.16,637.17,1780,Invalid
43,TV,58,24,1,0,Battery Failure,1,1508.62,1072.81,1735,Manual Review
1272,Laptop,2,12,1,1,Electrical Failure,1,1112.08,774.2,75,Valid
909,Smartphone,6,12,1,1,Battery Failure,0,427.03,294.75,191,Valid
708,Headphones,27,12,0,0,Physical Damage,3,209.57,130.46,808,Invalid
954,Washing Machine,15,24,1,1,Electrical Failure,2,1009.78,262.82,463,Valid
1061,Laptop,11,12,1,1,Manufacturing Defect,2,1610.12,1152.95,339,Valid
899,Washing Machine,18,12,0,1,Physical Damage,3,1582.71,548.48,549,Invalid
1158,Camera,47,36,0,0,Unknown,4,2009.85,1514.35,1412,Invalid
1402,Camera,2,36,0,0,Physical Damage,4,2088.55,2253.84,51,Manual Review
1139,Camera,15,24,1,1,Software Failure,1,1674.49,1042.28,460,Valid
1350,Tablet,51,24,1,0,Physical Damage,2,921.08,228.06,1526,Invalid
256,Refrigerator,4,12,1,1,Software Failure,0,1034.76,383.54,127,Valid
357,Laptop,51,36,0,0,Water Damage,1,2269.18,826.38,1537,Invalid
294,Camera,47,36,1,1,Electrical Failure,2,1501.12,1255.94,1401,Manual Review
722,Laptop,7,36,1,1,Battery Failure,2,557.14,398.34,213,Valid
995,Refrigerator,42,36,0,0,Physical Damage,0,1002.86,729.67,1253,Manual Review
382,Tablet,49,24,0,0,Water Damage,4,753.16,604.11,1472,Manual Review
1156,Washing Machine,33,24,0,1,Physical Damage,3,696.4,432.88,995,Manual Review
6,Laptop,20,24,1,1,Electrical Failure,2,2379.13,293.22,590,Valid
227,TV,24,36,1,0,Software Failure,0,1454.51,735.66,727,Manual Review
248,Headphones,8,12,1,1,Software Failure,1,459.01,287.55,249,Valid
128,Camera,46,36,1,0,Unknown,3,271.74,209.29,1392,Invalid
1103,Tablet,42,36,0,1,Water Damage,2,815.16,432.15,1257,Invalid
1484,Camera,11,12,1,1,Battery Failure,0,1616.02,855.57,321,Valid
807,TV,53,12,0,0,Water Damage,3,1212.49,376.11,1599,Invalid
31,Tablet,28,24,0,0,Unknown,2,210.7,154.18,845,Invalid
719,Washing Machine,2,12,1,1,Battery Failure,1,373.43,148.32,54,Valid
729,Laptop,44,36,0,1,Physical Damage,1,2363.59,1174.87,1316,Invalid
1123,Tablet,57,12,1,0,Physical Damage,2,792.66,465.36,1698,Invalid
331,Tablet,16,36,1,1,Battery Failure,1,1189.0,457.28,485,Valid
492,Washing Machine,11,12,1,1,Manufacturing Defect,2,346.54,45.12,322,Valid
1305,Headphones,12,12,1,1,Software Failure,2,388.57,274.43,350,Valid
1384,TV,13,12,1,0,Battery Failure,3,829.62,624.4,376,Manual Review
896,Headphones,8,12,1,1,Software Failure,1,344.96,120.73,252,Valid
1488,Headphones,46,36,0,0,Unknown,2,182.13,87.52,1379,Invalid
70,Smartphone,13,36,1,1,Electrical Failure,0,525.56,229.62,402,Valid
1108,Laptop,31,24,0,0,Physical Damage,3,1776.49,337.09,918,Invalid
811,Refrigerator,14,12,0,1,Unknown,1,1228.29,961.86,420,Invalid
478,Headphones,36,36,1,1,Software Failure,1,450.41,100.28,1088,Valid
1146,Refrigerator,50,24,0,1,Physical Damage,3,463.55,193.44,1500,Invalid
1197,Camera,14,24,1,1,Software Failure,0,1710.6,774.44,406,Valid
1319,TV,14,36,1,1,Battery Failure,1,1630.13,1109.75,424,Valid
1142,Camera,53,24,0,0,Physical Damage,4,286.75,209.43,1587,Manual Review
1460,Camera,58,12,1,1,Physical Damage,1,1573.9,1319.47,1735,Manual Review
992,Refrigerator,4,12,1,1,Battery Failure,1,525.78,246.6,109,Valid
1378,Washing Machine,23,36,1,1,Electrical Failure,0,1072.47,719.09,678,Valid
1418,Tablet,20,36,1,1,Battery Failure,1,528.46,89.84,587,Valid
1295,Laptop,18,12,0,1,Screen Damage,1,1086.94,1017.83,541,Manual Review
963,Laptop,11,24,0,1,Electrical Failure,2,2242.23,1933.54,345,Manual Review
1186,Washing Machine,26,24,1,0,Physical Damage,1,1787.92,714.64,778,Invalid
1026,Headphones,16,24,1,1,Electrical Failure,0,97.52,34.63,492,Valid
812,Headphones,56,24,0,1,Water Damage,1,125.75,43.35,1674,Invalid
1396,Laptop,58,24,0,0,Physical Damage,3,1736.57,883.94,1739,Invalid
431,Camera,19,24,1,1,Screen Damage,3,547.37,355.05,571,Manual Review
506,Headphones,43,24,0,1,Electrical Failure,1,257.36,248.15,1300,Manual Review
653,Tablet,49,36,0,0,Physical Damage,2,529.33,357.82,1458,Invalid
46,TV,47,24,1,1,Screen Damage,2,383.78,320.95,1406,Manual Review
1134,Washing Machine,41,24,0,0,Physical Damage,4,814.64,628.06,1220,Invalid
924,TV,43,24,1,1,Manufacturing Defect,2,1660.97,1700.58,1275,Manual Review
1137,Camera,9,36,1,1,Electrical Failure,0,424.2,115.26,280,Valid
1386,Camera,42,12,1,1,Battery Failure,0,1786.92,1243.56,1255,Manual Review
380,Washing Machine,54,12,0,0,Water Damage,1,1608.17,1369.85,1612,Manual Review
283,Refrigerator,54,36,1,0,Physical Damage,1,1078.3,752.33,1632,Invalid
1491,TV,13,24,0,1,Electrical Failure,1,1915.12,1746.13,393,Manual Review
1098,Smartphone,3,24,1,1,Battery Failure,1,439.22,264.29,79,Valid
731,Tablet,9,24,1,1,Electrical Failure,0,800.14,100.81,262,Valid
744,Camera,47,36,0,0,Unknown,4,478.03,345.33,1414,Invalid
1113,Refrigerator,3,12,1,0,Electrical Failure,3,2064.3,1734.01,86,Manual Review
470,Washing Machine,52,24,0,0,Water Damage,4,648.15,220.82,1552,Invalid
404,Headphones,2,12,1,1,Manufacturing Defect,0,307.1,204.02,57,Valid
252,Camera,43,24,0,1,Screen Damage,1,1494.85,1310.18,1293,Manual Review
623,Refrigerator,24,12,0,0,Physical Damage,4,523.72,301.15,735,Invalid
474,Refrigerator,7,12,0,0,Manufacturing Defect,4,2415.7,2516.01,212,Manual Review
900,Smartphone,24,24,1,1,Electrical Failure,2,664.66,521.81,726,Valid
1153,Laptop,54,36,1,0,Unknown,4,723.68,460.27,1614,Invalid
321,Refrigerator,57,36,0,1,Water Damage,2,1771.88,361.07,1696,Invalid
